customer_id,birth,price_first_item_purchased,gender,revenue,data_source
f44ef7f922,4/9/1984,15.5,M,194.0,last_year_customers
f44ef7f922a,4/9/1984,10.0,F,,new_customers
f44f66001d,12/29/1989,57.0,M,209.0,last_year_customers
f44f66001da,12/29/1989,44.0,F,,new_customers
f456ff82c9,12/30/1899,37.75,F,150.5,last_year_customers
f459a3dd9b,10/29/1968,22.0,F,208.0,last_year_customers
f45afefef4,10/11/1958,44.0,M,272.0,last_year_customers
f45c378c6b,9/19/1994,22.0,F,61.0,last_year_customers
f4600b80bb,12/30/1899,117.0,F,221.0,last_year_customers
f461b8c43a,3/17/1955,44.0,F,221.0,last_year_customers
f463ad7bd8,1/3/1982,22.0,F,211.0,last_year_customers
f465b9f47c,9/12/1981,44.0,F,70.0,last_year_customers
f468819247,6/17/1977,102.0,M,288.0,last_year_customers
f46e706c56,4/14/1988,22.0,F,96.0,last_year_customers
f4715e6e9a,7/9/1987,22.0,M,162.0,last_year_customers
f4715e6e9aa,7/9/1987,44.0,F,,new_customers
f476ec33da,12/30/1899,117.0,M,231.0,last_year_customers
f47a9698e9,5/24/1989,57.0,F,287.0,last_year_customers
f47bc653b5,1/15/1985,44.0,F,170.0,last_year_customers
f47bc653b5a,1/15/1985,57.0,F,,new_customers
f481adaec1,3/27/1974,57.0,F,221.0,last_year_customers
f481adaec1a,3/27/1974,22.0,M,,new_customers
f48580c116,11/28/1987,15.5,F,175.0,last_year_customers
f489314ae2,1/3/1993,22.0,M,145.0,last_year_customers
f48b23ab22,1/29/1950,42.0,F,111.0,last_year_customers
f48cd5da81,2/21/1988,42.0,F,226.0,last_year_customers
f48cd5da81a,2/21/1988,28.0,F,,new_customers
f4915b2d35,3/4/1978,10.0,F,41.0,last_year_customers
f492a97e7e,12/6/1974,102.0,M,218.0,last_year_customers
f49a944d9e,1/1/1950,28.0,F,242.0,last_year_customers
f49c48cd88,12/30/1899,35.0,M,112.5,last_year_customers
f49c48cd88a,12/30/1899,44.0,F,,new_customers
f4a3319349,9/19/1955,35.0,F,301.5,last_year_customers
f4a4c2aa10,3/17/1967,117.0,F,266.0,last_year_customers
f4a9361d62,3/18/1987,44.0,F,197.0,last_year_customers
f4ac3dd681,6/28/1973,44.0,F,184.0,last_year_customers
f4acac8d45,5/21/1990,44.0,F,108.0,last_year_customers
f4af872ff2,7/25/1992,15.5,M,61.0,last_year_customers
f4afb86f85,8/27/1987,57.0,M,177.0,last_year_customers
f4b45f407d,7/13/1982,42.0,M,164.0,last_year_customers
f4b59720f6,5/31/1977,22.0,F,179.0,last_year_customers
f4b59720f6a,5/31/1977,10.0,F,,new_customers
f4b743ffd6,12/30/1899,44.0,F,119.0,last_year_customers
f4b8bf5d26,12/28/1941,15.5,M,179.0,last_year_customers
f4bba12f2f,5/15/1942,117.0,F,269.0,last_year_customers
f4befd836e,8/31/1940,57.0,F,282.0,last_year_customers
f4c095c09e,6/11/1968,102.0,M,329.0,last_year_customers
f4c1a81828,9/8/1950,44.0,F,226.0,last_year_customers
f4c5cf35e0,12/30/1899,22.0,F,67.0,last_year_customers
f4ca91f1d0,9/28/1985,57.0,M,210.0,last_year_customers
f4cc2d7b1d,10/19/1973,57.0,M,186.0,last_year_customers
f4ccc6c8d6,7/2/1966,22.0,F,197.0,last_year_customers
f4cdd3f610,12/16/1991,44.0,M,69.0,last_year_customers
f4cdd3f610a,12/16/1991,44.0,F,,new_customers
f4ce1b4539,8/29/1990,22.0,F,114.0,last_year_customers
f4d0a301a5,12/28/1979,10.0,F,177.0,last_year_customers
f4d184b0ce,11/6/1957,28.0,F,233.0,last_year_customers
f4d1e8311c,1/11/1979,44.0,F,199.0,last_year_customers
f4d3d2d590,12/5/1982,22.0,F,199.0,last_year_customers
f4d8b4b98a,12/30/1899,15.5,F,126.0,last_year_customers
f4d8b4b98aa,12/30/1899,117.0,F,,new_customers
f4dcb5f926,10/23/1969,42.0,F,126.0,last_year_customers
f4e071d5ba,7/12/1985,28.0,F,246.0,last_year_customers
f4e2708400,3/30/1988,57.0,F,127.0,last_year_customers
f4e2708400a,3/30/1988,42.0,F,,new_customers
f4e5fd8d8a,11/25/1960,10.0,F,64.0,last_year_customers
f4e9170cd0,6/13/1978,15.5,M,160.0,last_year_customers
f4e935250b,12/15/1981,22.0,F,76.0,last_year_customers
f4eba87eba,3/22/1987,15.5,M,197.0,last_year_customers
f4ee5def7a,7/29/1982,44.0,M,185.0,last_year_customers
f4ee5def7aa,7/29/1982,44.0,M,,new_customers
f4f0318b90,2/26/1962,102.0,F,258.0,last_year_customers
f4f418f4b7,6/25/1984,22.0,F,67.0,last_year_customers
f4f5b72184,6/30/1994,42.0,F,143.0,last_year_customers
f4f6094373,7/29/1946,42.0,F,169.0,last_year_customers
f4f6f27421,8/23/1968,117.0,M,251.0,last_year_customers
f4f6f27421a,8/23/1968,44.0,F,,new_customers
f4faa69375,11/26/1987,15.5,M,90.0,last_year_customers
f4fcf2da37,5/9/1996,57.0,F,169.0,last_year_customers
f4fedd2586,11/30/1980,22.0,F,82.0,last_year_customers
f50029293b,4/4/1953,44.0,M,198.0,last_year_customers
f500fb4264,1/19/1971,15.5,F,146.0,last_year_customers
f50287d80f,12/30/1899,22.0,F,144.0,last_year_customers
f505037a64,4/17/1969,15.5,M,61.0,last_year_customers
f506a07d14,5/21/1985,22.0,F,83.0,last_year_customers
f506a07d14a,5/21/1985,117.0,F,,new_customers
f508aedba0,10/15/1960,42.0,M,223.0,last_year_customers
f5096bd3f7,5/4/1967,22.0,F,219.0,last_year_customers
f50ebce922,11/5/1980,28.0,F,167.0,last_year_customers
f50ebce922a,11/5/1980,22.0,F,,new_customers
f515f00a6a,12/20/1984,42.0,F,148.0,last_year_customers
f515f00a6aa,12/20/1984,10.0,M,,new_customers
f517136a3a,11/30/1947,57.0,M,317.0,last_year_customers
f517d8aeaf,3/3/1982,15.5,M,35.0,last_year_customers
f51cdd0d0a,12/10/1979,42.0,M,104.0,last_year_customers
f51cf2ff96,12/2/1977,15.5,F,175.0,last_year_customers
f51d9c61d5,3/26/1982,117.0,M,171.0,last_year_customers
f51fe0638e,1/19/1972,33.0,M,138.5,last_year_customers
f51fe0638ea,1/19/1972,42.0,F,,new_customers
f522d0dae7,11/8/1958,102.0,M,182.0,last_year_customers
f5233a9a31,2/19/1980,22.0,F,92.0,last_year_customers
f5256a79dd,3/13/1979,15.5,F,149.0,last_year_customers
f5256a79dda,3/13/1979,42.0,M,,new_customers
f52d494ce4,12/20/1993,22.0,M,43.0,last_year_customers
f52d494ce4a,12/20/1993,28.0,M,,new_customers
f52ddb4ffd,1/14/1978,15.5,F,175.0,last_year_customers
f52ddb4ffda,1/14/1978,44.0,F,,new_customers
f52f3fd688,1/30/1982,15.5,M,127.0,last_year_customers
f53068e249,1/17/1994,44.0,M,94.0,last_year_customers
f532d36544,8/6/1985,28.0,F,166.0,last_year_customers
f53443725d,8/18/1953,44.0,F,130.0,last_year_customers
f53482ba5d,7/3/1991,117.0,F,267.0,last_year_customers
f53525a694,4/20/1979,57.0,M,111.0,last_year_customers
f536e07064,3/13/1980,57.0,M,170.0,last_year_customers
f536e07064a,3/13/1980,102.0,F,,new_customers
f53acf8476,12/26/1968,22.0,F,65.0,last_year_customers
f53bceae25,10/13/1949,22.0,F,209.0,last_year_customers
f5421ee178,12/30/1899,117.0,F,238.0,last_year_customers
f547721c19,12/30/1899,28.0,F,144.0,last_year_customers
f54830f4ee,7/29/1987,15.5,F,243.0,last_year_customers
f549ae740a,2/28/1952,117.0,F,198.0,last_year_customers
f54a0222b6,6/30/1993,10.0,F,140.0,last_year_customers
f54bc06511,10/27/1971,44.0,M,173.0,last_year_customers
f54fa34f6d,11/3/1961,15.5,F,256.0,last_year_customers
f54fa34f6da,11/3/1961,117.0,M,,new_customers
f550f115cd,12/30/1899,22.0,F,165.0,last_year_customers
f553cf90f3,12/30/1899,42.0,F,111.0,last_year_customers
f554032fdd,2/18/1982,44.0,F,229.0,last_year_customers
f554032fdda,2/18/1982,15.5,F,,new_customers
f555103a3d,1/20/1977,44.0,F,189.0,last_year_customers
f555103a3da,1/20/1977,28.0,F,,new_customers
f55ae4a919,12/21/1975,102.0,F,316.0,last_year_customers
f561fa63a9,12/30/1899,117.0,F,262.0,last_year_customers
f561fa63a9a,12/30/1899,10.0,F,,new_customers
f566e50428,9/9/1987,10.0,M,72.0,last_year_customers
f567daf775,9/10/1978,44.0,F,174.0,last_year_customers
f5681a71e8,8/3/1982,15.5,M,158.0,last_year_customers
f56a167564,7/9/1986,22.0,F,173.0,last_year_customers
f56a167564a,7/9/1986,42.0,M,,new_customers
f56c8b129a,8/17/1972,22.0,M,171.0,last_year_customers
f573f4ed03,8/16/1977,78.0,F,199.0,last_year_customers
f574afe642,8/12/1975,10.0,M,152.0,last_year_customers
f5773db1e1,11/13/1978,78.0,M,224.0,last_year_customers
f5785f2fb0,8/22/1984,44.0,F,212.0,last_year_customers
f57a26659a,10/20/1981,102.0,F,364.0,last_year_customers
f57f003c72,3/3/1985,10.0,F,222.0,last_year_customers
f57f79cd3c,12/30/1899,44.0,F,94.0,last_year_customers
f583cf1ace,9/25/1959,28.0,F,92.0,last_year_customers
f584babe4a,11/30/1967,22.0,F,214.0,last_year_customers
f588a184a5,12/30/1899,10.0,F,141.0,last_year_customers
f58ba502fd,5/5/1989,42.0,M,147.0,last_year_customers
f59064d00a,1/1/1968,15.5,F,201.0,last_year_customers
f597c18e2e,3/11/1991,15.5,M,90.0,last_year_customers
f59a306872,5/3/1979,102.0,F,211.0,last_year_customers
f59a306872a,5/3/1979,44.0,F,,new_customers
f5a21826aa,12/30/1899,53.8,F,162.4,last_year_customers
f5a752d583,7/18/1980,22.0,M,152.0,last_year_customers
f5a752d583a,7/18/1980,102.0,F,,new_customers
f5a80c833c,3/31/1989,44.0,F,177.0,last_year_customers
f5acc0771c,7/18/1962,15.5,F,140.0,last_year_customers
f5b096fe7e,7/9/1972,44.0,F,183.0,last_year_customers
f5b614819a,4/2/1957,65.0,F,205.5,last_year_customers
f5b775b918,4/8/1997,10.0,F,132.0,last_year_customers
f5b8ef2c62,10/3/1965,15.5,F,139.0,last_year_customers
f5bbe846cb,12/30/1899,44.0,M,92.0,last_year_customers
f5bcceb436,10/22/1987,44.0,F,158.5,last_year_customers
f5c75bd57b,12/18/1991,28.0,F,205.0,last_year_customers
f5c75bd57ba,12/18/1991,22.0,F,,new_customers
f5c7855d7b,10/5/1980,42.0,F,199.0,last_year_customers
f5c9ab2d0f,9/29/1982,44.0,F,103.0,last_year_customers
f5c9ab2d0fa,9/29/1982,22.0,M,,new_customers
f5cb3bb7b9,12/30/1899,15.5,M,140.0,last_year_customers
f5cbb9cf4e,7/31/1961,42.0,F,110.0,last_year_customers
f5cbb9cf4ea,7/31/1961,44.0,M,,new_customers
f5cc635e3c,11/1/1953,15.5,M,85.0,last_year_customers
f5cc635e3ca,11/1/1953,22.0,F,,new_customers
f5cd80a452,6/5/1995,44.0,F,188.0,last_year_customers
f5cd80a452a,6/5/1995,28.0,F,,new_customers
f5d1323852,12/30/1899,57.0,F,217.0,last_year_customers
f5d3e26b38,3/14/1988,44.0,M,65.0,last_year_customers
f5d80f165c,6/15/1993,42.0,F,117.0,last_year_customers
f5e2c8a462,8/14/1985,15.5,F,45.0,last_year_customers
f5e3b8ad35,4/30/1993,10.0,F,135.0,last_year_customers
f5e66d0bdf,9/2/1961,42.0,F,292.0,last_year_customers
f5e8465dd7,2/16/1966,22.0,F,141.0,last_year_customers
f5eb2c9807,6/6/1957,78.0,F,199.0,last_year_customers
f5f6e50964,4/13/1973,15.5,M,61.0,last_year_customers
f5f7c0add6,5/28/1969,22.0,M,182.0,last_year_customers
f5f8bb8e34,2/14/1983,22.0,M,86.0,last_year_customers
f601a9a18a,1/12/1981,22.0,M,163.0,last_year_customers
f601a9a18aa,1/12/1981,102.0,F,,new_customers
f60cea9ba2,7/2/1976,42.0,F,165.0,last_year_customers
f60db41e84,10/30/1980,10.0,F,119.0,last_year_customers
f60e49b754,1/5/1986,15.5,F,81.0,last_year_customers
f6138c4ac5,12/30/1899,15.5,M,71.0,last_year_customers
f61693ba53,6/21/1970,28.0,F,118.0,last_year_customers
f6173dc05b,10/17/1947,109.5,M,404.5,last_year_customers
f61a7f9f99,12/30/1899,102.0,F,283.0,last_year_customers
f61fef637f,1/21/1951,15.5,F,211.0,last_year_customers
f620705f97,8/4/1979,15.5,F,62.0,last_year_customers
f6242def97,12/30/1899,22.0,F,163.0,last_year_customers
f626ad1541,11/16/1979,28.0,F,158.0,last_year_customers
f627fa9c12,12/6/1970,44.0,F,228.0,last_year_customers
f628effbf9,12/30/1967,15.5,F,155.0,last_year_customers
f6296e9de0,6/29/1971,28.0,F,187.0,last_year_customers
f629e09bfc,7/2/1986,22.0,M,75.0,last_year_customers
f62dcf1a10,6/17/1986,42.0,F,276.0,last_year_customers
f62e09c8e0,12/30/1899,15.5,F,125.0,last_year_customers
f63260d401,11/27/1980,28.0,F,198.0,last_year_customers
f6347f1e86,10/19/1961,42.0,F,220.0,last_year_customers
f634be0f59,12/30/1899,15.5,M,132.0,last_year_customers
f6361dede4,9/28/1965,42.0,F,234.0,last_year_customers
f639ced0b4,8/11/1945,42.0,F,294.0,last_year_customers
f639ced0b4a,8/11/1945,57.0,F,,new_customers
f641c1a590,2/23/1977,10.0,F,56.0,last_year_customers
f643f36ff7,3/9/1931,44.0,F,104.0,last_year_customers
f644318726,1/8/1993,42.0,M,151.0,last_year_customers
f6482f4686,5/2/1968,15.5,F,55.0,last_year_customers
f6482f4686a,5/2/1968,57.0,F,,new_customers
f64d5d71f9,3/9/1982,22.0,M,186.0,last_year_customers
f64d8a43d9,9/3/1988,22.0,F,94.0,last_year_customers
f64ebe99fb,7/4/1982,22.0,M,178.0,last_year_customers
f65532a2a5,7/2/1974,44.0,F,179.0,last_year_customers
f65738401e,12/30/1959,117.0,F,390.0,last_year_customers
f65738401ea,12/30/1959,22.0,M,,new_customers
f65fa55ee2,12/12/1974,44.0,F,154.0,last_year_customers
f6630f20ce,7/28/1942,10.0,F,126.0,last_year_customers
f66715c688,1/29/1945,10.0,M,81.0,last_year_customers
f6677a5595,6/30/1975,57.0,F,200.0,last_year_customers
f667c63ecd,12/3/1988,44.0,F,160.0,last_year_customers
f66a676ef6,1/12/1980,22.0,F,195.0,last_year_customers
f66a676ef6a,1/12/1980,78.0,M,,new_customers
f66a75b3d7,5/10/1956,15.5,F,277.0,last_year_customers
f66a75b3d7a,5/10/1956,44.0,F,,new_customers
f66ceec973,5/7/1968,22.0,F,78.0,last_year_customers
f66d5ce029,9/21/1994,42.0,M,158.0,last_year_customers
f66edff08a,1/20/1978,28.0,F,191.0,last_year_customers
f66f9a4350,10/2/1982,42.0,F,238.0,last_year_customers
f66fc74a9d,8/7/1947,15.5,F,223.0,last_year_customers
f6784364b8,10/26/1990,44.0,F,174.0,last_year_customers
f679daf2ab,4/23/1959,22.0,M,162.0,last_year_customers
f679daf2aba,4/23/1959,28.0,M,,new_customers
f679e852b5,5/19/1964,102.0,F,367.0,last_year_customers
f67bcb98e8,5/21/1991,102.0,F,381.0,last_year_customers
f67c3d2b76,1/27/1988,78.0,F,202.0,last_year_customers
f67c3d2b76a,1/27/1988,57.0,F,,new_customers
f67cb56621,2/7/1980,22.0,F,175.0,last_year_customers
f67def3f04,8/2/1986,22.0,F,208.0,last_year_customers
f67fc53998,12/30/1899,22.0,F,127.0,last_year_customers
f681c7e62f,12/4/1990,57.0,F,317.0,last_year_customers
f686984e58,1/21/1975,44.0,F,170.0,last_year_customers
f68877c3e2,1/1/1901,50.5,F,149.5,last_year_customers
f688d37bd7,10/14/1965,44.0,M,195.0,last_year_customers
f688d37bd7a,10/14/1965,42.0,F,,new_customers
f68b8d250f,1/30/1969,28.0,F,172.0,last_year_customers
f68b8d250fa,1/30/1969,78.0,F,,new_customers
f68e59cd8c,1/16/1988,15.5,F,134.0,last_year_customers
f68f1b69c0,3/8/1971,57.0,F,199.0,last_year_customers
f693b49d8a,12/30/1899,28.0,F,92.0,last_year_customers
f693b49d8aa,12/30/1899,42.0,M,,new_customers
f6946bba09,2/12/1970,44.0,F,92.0,last_year_customers
f69f9f6d5a,2/12/1961,28.0,F,265.0,last_year_customers
f69fcf2c1f,6/10/1992,28.0,F,85.0,last_year_customers
f6a10075d0,2/12/1987,78.0,M,194.0,last_year_customers
f6a8f4d8f3,2/11/1995,15.5,M,83.0,last_year_customers
f6ac0d8adc,8/11/1993,44.0,F,71.0,last_year_customers
f6aded0f57,5/25/1950,57.0,M,75.0,last_year_customers
f6c2b2af91,11/11/1947,57.0,F,307.0,last_year_customers
f6c41f4280,6/19/1975,15.5,F,150.0,last_year_customers
f6c41f4280a,6/19/1975,44.0,F,,new_customers
f6c6d66248,12/30/1899,44.0,M,180.0,last_year_customers
f6cd0116bb,12/30/1899,44.0,M,156.0,last_year_customers
f6d2659222,4/19/1976,44.0,F,165.0,last_year_customers
f6d2659222a,4/19/1976,44.0,F,,new_customers
f6d54bed1c,8/11/1935,22.0,M,129.0,last_year_customers
f6d5d220e6,11/9/1980,15.5,F,155.0,last_year_customers
f6d602122a,2/10/1990,57.0,F,143.0,last_year_customers
f6d602122aa,2/10/1990,44.0,F,,new_customers
f6d80efbb2,12/30/1899,22.0,F,137.0,last_year_customers
f6d8d27850,12/30/1899,102.0,F,278.0,last_year_customers
f6d9999ea6,12/4/1986,44.0,F,158.0,last_year_customers
f6daaa59e1,7/31/1981,22.0,F,166.0,last_year_customers
f6ddf185e9,8/22/1958,78.0,M,291.0,last_year_customers
f6e0f9c210,6/11/1967,42.0,F,134.0,last_year_customers
f6e17e6715,12/30/1899,57.0,F,219.0,last_year_customers
f6e481a12e,12/6/1983,42.0,F,186.0,last_year_customers
f6eb755532,12/7/1964,78.0,M,200.0,last_year_customers
f6f16ad9f1,11/10/1987,44.0,F,291.0,last_year_customers
f6f2cff995,9/3/1984,42.0,F,259.0,last_year_customers
f6f3af8c56,4/15/1987,22.0,F,250.0,last_year_customers
f6f689e954,12/30/1899,28.0,F,157.0,last_year_customers
f6f72648f3,6/20/1979,42.0,F,93.0,last_year_customers
f6f7a20fec,9/3/1976,18.75,M,155.5,last_year_customers
f6f91ec89f,12/30/1899,10.0,F,139.0,last_year_customers
f6fa081cb9,1/31/1989,22.0,M,95.0,last_year_customers
f6fa081cb9a,1/31/1989,42.0,F,,new_customers
f7079270c3,6/26/1980,22.0,M,141.0,last_year_customers
f70842951a,3/4/1978,44.0,F,177.5,last_year_customers
f70b18bab4,2/14/1975,22.0,F,177.0,last_year_customers
f70be1b09b,2/22/1975,42.0,F,161.0,last_year_customers
f70be1b09ba,2/22/1975,57.0,M,,new_customers
f70f82508a,5/23/1987,50.5,F,280.5,last_year_customers
f7107202ad,12/31/1992,42.0,F,198.0,last_year_customers
f7107202ada,12/31/1992,42.0,F,,new_customers
f711532106,12/30/1899,42.0,M,162.0,last_year_customers
f714f336c6,4/8/1990,44.0,F,255.0,last_year_customers
f714f336c6a,4/8/1990,28.0,M,,new_customers
f717ce0373,1/10/1967,28.0,M,146.0,last_year_customers
f71801abec,2/13/1991,22.0,F,215.0,last_year_customers
f71b749617,5/11/1983,42.0,M,215.0,last_year_customers
f71b749617a,5/11/1983,57.0,F,,new_customers
f71b8cbfdf,5/31/1983,44.0,M,162.0,last_year_customers
f71c7c81a0,6/6/1961,22.0,F,259.0,last_year_customers
f720d0553f,4/26/1952,15.5,F,140.0,last_year_customers
f72aa75d24,12/30/1899,44.0,F,167.0,last_year_customers
f72bac4c3a,4/22/1982,10.0,F,165.0,last_year_customers
f72bac4c3aa,4/22/1982,15.5,F,,new_customers
f72c5bad71,11/30/1974,15.5,F,144.0,last_year_customers
f731a59017,1/15/1977,12.75,F,121.5,last_year_customers
f7321be715,12/23/1973,102.0,F,130.0,last_year_customers
f73310be07,12/30/1899,42.5,F,126.0,last_year_customers
f7332263e8,8/14/1988,102.0,F,252.0,last_year_customers
f73abac2b7,7/19/1977,78.0,F,197.0,last_year_customers
f73f1deca3,10/4/1951,22.0,F,156.0,last_year_customers
f74a0e6ab5,1/26/1991,28.0,F,54.0,last_year_customers
f74a0e6ab5a,1/26/1991,42.0,M,,new_customers
f74c3abe28,12/13/1974,102.0,M,240.0,last_year_customers
f74c3abe28a,12/13/1974,44.0,M,,new_customers
f750e574b2,1/24/1978,22.0,F,98.0,last_year_customers
f750e574b2a,1/24/1978,44.0,F,,new_customers
f751e92ef7,7/30/1981,22.0,F,109.0,last_year_customers
f7558fecc8,6/5/1975,102.0,F,185.0,last_year_customers
f757b0c931,8/9/1962,44.0,F,317.0,last_year_customers
f75cc39c91,5/12/1985,22.0,M,135.0,last_year_customers
f75cc39c91a,5/12/1985,102.0,F,,new_customers
f75d618fbf,11/19/1978,22.0,M,141.0,last_year_customers
f75d62a94b,10/7/1976,42.0,M,188.0,last_year_customers
f75dc20966,12/30/1899,44.0,M,179.0,last_year_customers
f75dc5f401,1/13/1969,50.5,M,143.5,last_year_customers
f75f9b80aa,12/30/1899,15.5,F,133.0,last_year_customers
f75fab6bf7,12/30/1899,28.0,F,139.0,last_year_customers
f760f6142a,7/20/1984,57.0,M,273.0,last_year_customers
f760f6142aa,7/20/1984,44.0,M,,new_customers
f7621bf9d2,4/7/1978,15.5,M,134.0,last_year_customers
f766767fd7,5/21/1963,10.0,M,199.0,last_year_customers
f766767fd7a,5/21/1963,44.0,F,,new_customers
f768108a13,8/8/1989,10.0,F,29.0,last_year_customers
f7694dc0c4,11/17/1970,42.0,M,177.0,last_year_customers
f76a68b273,3/29/1988,102.0,F,310.0,last_year_customers
f76a68b273a,3/29/1988,28.0,F,,new_customers
f76ab7acb3,6/25/1991,22.0,M,170.0,last_year_customers
f76b9addc9,10/14/1987,44.0,F,96.0,last_year_customers
f76b9addc9a,10/14/1987,22.0,M,,new_customers
f771e1b5c0,4/15/1990,57.0,F,321.0,last_year_customers
f772d375a1,10/8/1967,28.0,M,154.0,last_year_customers
f7740aba42,10/6/1974,28.75,M,153.5,last_year_customers
f7740aba42a,10/6/1974,22.0,F,,new_customers
f7740bfe87,9/20/1984,22.0,M,178.0,last_year_customers
f77a8bc59c,11/22/1949,44.0,F,170.0,last_year_customers
f77e1992c4,12/30/1899,22.0,M,52.0,last_year_customers
f77e1992c4a,12/30/1899,78.0,F,,new_customers
f78097c0ba,3/14/1991,42.0,F,186.0,last_year_customers
f78097c0baa,3/14/1991,57.0,M,,new_customers
f78326346c,12/31/1949,28.0,F,192.0,last_year_customers
f78464c601,12/30/1899,67.5,M,171.5,last_year_customers
f78464c601a,12/30/1899,22.0,F,,new_customers
f78568713d,3/16/1954,69.5,F,145.0,last_year_customers
f78fbc8d3f,7/25/1976,42.0,F,205.0,last_year_customers
f7935f58c0,8/21/1983,57.0,F,84.0,last_year_customers
f7935f58c0a,8/21/1983,102.0,M,,new_customers
f7941b92eb,5/20/1979,15.5,F,144.0,last_year_customers
f795ea1a19,10/13/1978,15.5,M,131.0,last_year_customers
f79703991f,5/10/1994,28.0,M,130.0,last_year_customers
f79b959ac5,4/25/1978,57.0,F,180.0,last_year_customers
f79c05a2d7,2/9/1966,42.0,F,223.0,last_year_customers
f79d6039a5,12/30/1899,10.0,M,70.0,last_year_customers
f79d6039a5a,12/30/1899,15.5,M,,new_customers
f7a0024d24,2/4/1974,44.0,F,186.0,last_year_customers
f7a0024d24a,2/4/1974,42.0,F,,new_customers
f7a067940f,12/30/1899,57.0,F,177.0,last_year_customers
f7a23e460d,2/13/1968,44.0,F,173.0,last_year_customers
f7a25e3b9c,10/31/1982,78.0,F,207.0,last_year_customers
f7a25e3b9ca,10/31/1982,44.0,F,,new_customers
f7a4171b6e,1/23/1963,57.0,F,292.0,last_year_customers
f7a4a0878a,9/7/1985,42.0,M,91.0,last_year_customers
f7a7783c6e,11/23/1985,102.0,F,438.0,last_year_customers
f7a814cfbf,8/7/1984,42.0,F,256.0,last_year_customers
f7aa20016a,4/20/1973,15.5,F,62.0,last_year_customers
f7ae92c375,10/30/1979,42.0,F,210.0,last_year_customers
f7af4cb085,4/8/1991,10.0,F,130.0,last_year_customers
f7afe04b20,10/5/1989,42.0,M,95.0,last_year_customers
f7b4a200d9,5/29/1991,10.0,F,167.0,last_year_customers
f7b5524dec,2/6/1991,44.0,F,226.0,last_year_customers
f7b7db7dc1,2/19/1983,10.0,M,178.0,last_year_customers
f7be2745a0,4/4/1985,44.0,M,213.0,last_year_customers
f7c7cce067,2/8/1990,15.5,F,46.0,last_year_customers
f7d544b41e,4/9/1996,15.5,F,125.0,last_year_customers
f7d6121866,5/23/1956,102.0,M,135.0,last_year_customers
f7d6dff85f,3/16/1992,10.0,F,111.0,last_year_customers
f7def55a50,12/30/1899,44.0,M,179.0,last_year_customers
f7e0d68c66,7/27/1984,22.0,F,49.0,last_year_customers
f7e7ee0a49,3/16/1975,42.0,F,205.0,last_year_customers
f7e8356502,4/19/1977,15.5,M,134.0,last_year_customers
f7e91acbea,7/13/1987,57.0,M,225.0,last_year_customers
f7f1e1b289,1/14/1980,22.0,M,82.0,last_year_customers
f7f401c1c4,4/1/1972,57.0,M,136.0,last_year_customers
f7f401c1c4a,4/1/1972,22.0,F,,new_customers
f7fd094848,2/7/1977,102.0,F,324.0,last_year_customers
f8084795dd,8/5/1988,57.0,F,343.0,last_year_customers
f80f051c8f,11/4/1979,102.0,F,333.0,last_year_customers
f8141cda33,1/4/1971,102.0,M,303.0,last_year_customers
f8153352ee,5/31/1973,42.0,F,74.0,last_year_customers
f815cf9274,2/18/1986,10.0,F,200.0,last_year_customers
f816b0336a,12/30/1899,15.5,F,131.0,last_year_customers
f81a8f7f87,1/13/1962,22.0,F,227.0,last_year_customers
f81dac8622,6/19/1978,42.0,M,164.0,last_year_customers
f8208b8c97,4/13/1990,42.0,F,193.0,last_year_customers
f824408d70,5/3/1963,102.0,F,468.0,last_year_customers
f824408d70a,5/3/1963,117.0,F,,new_customers
f82546b252,3/9/1965,42.0,F,262.0,last_year_customers
f825f2c678,3/21/1986,15.5,M,158.0,last_year_customers
f828223623,12/30/1899,39.5,F,153.5,last_year_customers
f828223623a,12/30/1899,57.0,F,,new_customers
f8299a160b,1/4/1953,22.0,F,266.0,last_year_customers
f82cbe9694,4/6/1984,57.0,M,103.0,last_year_customers
f82cc95723,12/30/1899,42.0,F,163.0,last_year_customers
f82e879833,5/24/1971,44.0,F,179.0,last_year_customers
f82e879833a,5/24/1971,22.0,F,,new_customers
f83052ff8d,6/12/1970,15.5,F,162.0,last_year_customers
f831123629,12/30/1899,57.0,F,217.0,last_year_customers
f834146bd8,4/27/1989,44.0,F,247.0,last_year_customers
f83448ce7b,12/30/1899,44.0,F,167.0,last_year_customers
f8382ae9c9,5/31/1995,22.0,F,76.0,last_year_customers
f83b92fe76,4/8/1958,28.0,M,240.0,last_year_customers
f83be15cff,3/16/1960,10.0,F,134.0,last_year_customers
f83c0798ba,12/23/1991,42.0,F,173.0,last_year_customers
f83d02cc83,11/6/1991,10.0,F,207.0,last_year_customers
f8411fe81f,12/30/1899,57.0,F,219.0,last_year_customers
f84174fae2,10/29/1981,42.0,M,205.0,last_year_customers
f843664032,12/25/1993,42.0,F,214.0,last_year_customers
f844850ffd,7/14/1975,42.0,M,186.0,last_year_customers
f84c28d450,3/29/1988,57.0,F,172.0,last_year_customers
f84ca6ccd0,1/1/1979,57.0,F,172.0,last_year_customers
f84ca6ccd0a,1/1/1979,57.0,F,,new_customers
f84d416eb2,1/31/1985,102.0,F,185.0,last_year_customers
f852744cf2,3/3/1992,78.0,F,228.0,last_year_customers
f853039ca1,7/27/1952,22.0,M,195.0,last_year_customers
